TransactionId,Voucher,Amount (Original),Amount (Base USD),Amount (Base),Currency (Original),Account Code,HFM Account,Journal Type,Journal Desc,Customer or Supplier,Transaction Date,Transaction Entered By,Transaction Entered Date,Transaction Updated By,Transaction Updated Date,COY_ID,Entity Name,Vessel AUX,Reference,Updated in ODP,Transaction Open,Transaction Text
VGR731212561,259286V7,1290.8,1000,1290.8,USD,4100200,IS260100,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1303,03:48.5,Yes,Asia Evergreen - 10% of Management fees for using DOC  - August 2025
VGR731212562,259285V7,53.79,41.67,53.79,USD,4100200,IS260100,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1302,03:48.5,Yes,Asia Aspara - 10% of Communication fees for using DOC  - August 2025
VGR731212563,259284V7,53.79,41.67,53.79,USD,4100200,IS260100,MI,Purchase Invoice,SELANDIA SHIP MANAGEMENT (SING,07-08-2025,Arti Auvlolo,27:22.1,girisha shirke,47:05.9,VSERGSM0205,SMSG SELANDIA SHIP MANAGEMENT (SINGAPORE) PTE LTD,,SMSG-2025-1301,03:48.5,Yes,Asia Evergreen - 10% of Communication fees for using DOC  - August 2025
VGR731212590,ZD461241,793.84,615,793.84,USD,1243816,BS21900,MI,Purchase Invoice,Global Marine Travel,05-08-2025,Arti Auvlolo,28:17.5,Arti Auvlolo,28:17.5,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,3232420,03:48.5,No,SIN HAN SIN:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223931,259338V7,-1000,-774.71,-1000,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,No,Oleksandr Brovko_Travel cost
VGR731223932,259338V7,-1874.4,-1452.12,-1874.4,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223934,259339V7,-296.4,-229.63,-296.4,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0257,VPSS IT INFRASTRUCTURE,,,03:48.5,No,Reclass Bhaskar Madhuri food cost
VGR731223936,259340V7,-3300,-2556.55,-3300,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,,03:48.5,No,RENTAL STAY-Lorenzo Aless-12-AUG-11SEP 25-GLOBAL GRADUATE-2
VGR731223937,259340V7,-770.11,-596.62,-770.11,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,,03:48.5,No,Lorenzo Calonghi-UAE Attestation & Apostille Academic Docume
VGR731223939,259341V7,-1125.95,-872.29,-1125.95,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Travel cost ABHISHEK ASIJA
VGR731223940,259341V7,-473.72,-367,-473.72,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,SIN KIX HND SIN:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223941,259341V7,-762.86,-591,-762.86,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,HONG KONG:SUBRAMANIAN/NAVIN MR
VGR731223942,259341V7,-1924.58,-1491,-1924.58,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,SIN KIX HND SIN:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223943,259341V7,-294.3,-228,-294.3,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,NRT SIN:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223944,259341V7,60.02,46.5,60.02,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,SQ bsp 45 - RSVR:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223945,259341V7,-887.87,-687.84,-887.87,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223946,259341V7,-1695.93,-1313.86,-1695.93,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Navin Subramanian-TRAVEL EXPENSES
VGR731223947,259341V7,-493.24,-382.12,-493.24,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Navin Subramanian-TRAVEL EXPENSES
VGR731223948,259341V7,-443.5,-343.59,-443.5,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Navin Subramanian- TRAVEL EXPENSES
VGR731223949,259341V7,-793.84,-615,-793.84,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,SIN HAN SIN:SUBRAMANIAN/NAVIN MR(ADT)
VGR731223951,259341V7,38.91,0,38.91,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,No,Exchange Difference
VGR731223953,259342V7,-2320.5,-1797.72,-2320.5,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0174,VGGS V.GROUP GLOBAL (SINGAPORE) Pte Ltd.,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223955,259343V7,-681.25,-527.77,-681.25,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0146,SCL SeaTec China Limited,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223957,259344V7,-755.17,-585.04,-755.17,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSE0072,GMFL - Global Marine Travel LLC,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223959,259345V7,-812.2,-629.22,-812.2,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSE0075,MTS - MSD Management (NEW),,,03:48.5,No,Surya Yadav Travel cost
VGR731223960,259345V7,-751.68,-582.34,-751.68,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSE0075,MTS - MSD Management (NEW),,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223962,259346V7,-636.83,-493.36,-636.83,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0047,GLW - V.Ships UK Ltd ,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223964,259347V7,-391.77,-303.51,-391.77,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,Seo Hye Jin-Travel expenses
VGR731223965,259347V7,-401,-310.66,-401,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,MUHAMMAD KHAIRULANWAR BIN HUSSEIN-TRAVEL EXPENSES
VGR731223966,259347V7,-90.05,-69.76,-90.05,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,Cuarentas Quemel Pineda-TRAVEL EXPENSES
VGR731223967,259347V7,-196.99,-152.61,-196.99,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,MUHAMMAD KHAIRULANWAR BIN HUSSEIN-TRAVEL EXPENSES
VGR731223968,259347V7,-1265.79,-980.62,-1265.79,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223969,259347V7,-43,-33.31,-43,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,TWDS MEDICAL EXAMINATION-CHECK UP-CUARENTAS QUEMEL
VGR731223970,259347V7,-167.36,-129.66,-167.36,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,No,Rao Siddhartha Charan-TRAVEL EXPENSES
VGR731223972,259348V7,-1000,-774.71,-1000,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,No,Oleksandr Brovko_Travel cost
VGR731223973,259348V7,-255,-197.55,-255,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731223975,259349V7,-140.2,-108.61,-140.2,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,12-08-2025,sagar mevada,58:45.1,sagar mevada,58:45.1,VCORGSE0055,VPLN Viplex ,,,03:48.5,No,Telephone expenses _Jan 25 to May 25
VGR731278115,259356V7,2843.45,2202.86,2843.45,SGD,1243816,BS21900,MI,Purchase Invoice,Staff Tan Chea Haur,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:48.0,VSERGSM0146,SCL SeaTec China Limited,,EXPENSES-AUGUST'25-2,03:48.5,No,Tan Chea Haur - TRAVEL EXPENSES
VGR731278116,259355V7,5206.76,4033.75,5206.76,SGD,1243816,BS21900,MI,Purchase Invoice,Staff Tan Chea Haur,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:48.0,VSERGSM0146,SCL SeaTec China Limited,,EXPENSES-AUGUST'25-1,03:48.5,No,Tan Chea Haur- Travel expenses
VGR731278119,259325V7,1176.07,911.12,1176.07,SGD,1243816,BS21900,MI,Purchase Invoice,Rapid Recruitment Asia Pte Ltd,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,43:46.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,IV 2507130,00:37.1,No,TWD TEMPORARY PLACEMENT- JUL 2025-Nur Elfysha Binte
VGR731278123,259323V7,1290.8,1000,1290.8,USD,4000601,IS213270,MI,Purchase Invoice,Martech Shipping & Engineering,14-08-2025,Ketan Chinchankar,34:50.3,girisha shirke,46:33.0,,,,MSE-INV-VSP-2025-12,03:48.5,Yes,"Monthly Management and Consultancy Fee-Aug'25
"
VGR731418098,259369V7,70,54.23,70,SGD,1243816,BS21900,MI,Purchase Invoice,Staff Chiew Ning Jer,21-08-2025,Ketan Chinchankar,34:34.8,girisha shirke,52:16.8,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,EXPENSES-AUGUST'25,03:48.5,No,"CHIEW NINGJER- WP APPLICATION ISSUANCE EXPENSES-SURESH R  RAMAKRISHNAN
"
VGR731418102,259322V7,2158.2,1671.99,2158.2,SGD,1243816,BS21900,MI,Purchase Invoice,HOTEL TRAVELTINE,21-08-2025,Ketan Chinchankar,34:34.8,girisha shirke,52:17.3,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,18601,03:48.5,No,"TWDS HOTEL STAY-Wang, Zhaoyan-28/07/25-06/08/25 
"
VGR731418108,256051V7,6080.85,4710.92,6080.85,JPY,1242102,BS25320,MI,Purchase Invoice,HIROYOSHI NOSU,21-08-2025,Ketan Chinchankar,34:34.8,girisha shirke,05:09.7,,,,Apr-25,03:48.5,Yes,"CONSULT SERVICE AUG'25 & SEP 2025
"
VGR731423181,259421V7,5163.2,4000,5163.2,USD,4000601,IS213270,JV,Journal Voucher,,21-08-2025,Ketan Chinchankar,26:51.9,Mini Nair,12:39.2,,,,,03:48.5,Yes,BP Shipping-AFRICA GAS Inspection
VGR731484279,AUTO,29188.88,22613.01,29188.88,USD,3203040,IGNORE,JV,Journal Voucher,,12-08-2025,Deepak Yadav,48:42.8,Deepak Yadav,48:42.8,VCREGSM0041,VGP - V.Group Manpower Services,,,03:48.5,Yes,Inter-company settlement
VGR731499916,259428V7,-162.49,-125.88,-162.49,USD,1243816,BS21900,JV,Journal Voucher,,25-08-2025,Savita Gaikwad,33:28.7,Mini Nair,57:33.9,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,TS LIANYUNGANG wrongly paid to VSA
VGR731499917,259428V7,170.55,132.13,170.55,USD,1243816,BS21900,JV,Journal Voucher,,25-08-2025,Savita Gaikwad,33:28.7,Mini Nair,57:33.9,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,TS LIANYUNGANG wrongly paid to VSA
VGR731500496,259422V7,-162.49,-125.88,-162.49,USD,1243816,BS21900,JV,Journal Voucher,,25-08-2025,Savita Gaikwad,54:10.6,Mini Nair,13:07.3,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,Reversal of Invoice VSA-2025-42635
VGR731500497,259422V7,168.6,130.62,168.6,SGD,1243816,BS21900,JV,Journal Voucher,,25-08-2025,Savita Gaikwad,54:10.6,Mini Nair,13:07.3,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,Reversal of Invoice VSA-2025-42635
VGR731530374,259499V7,-3090.27,-2394.07,-3090.27,JPY,1242102,BS25320,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,25:26.0,Mini Nair,15:26.9,,,,,03:48.5,Yes,Prepayment HIROYOSHI NOSU 4-2025
VGR731535566,259459V7,7228.48,5600,7228.48,USD,4000601,IS213270,JV,Journal Voucher,,26-08-2025,Savita Gaikwad,59:28.7,Mini Nair,55:46.6,,,,Accru,03:48.5,Yes,Accrue Gladstone consultancy -P08
VGR731535919,259501V7,-14516.13,-11245.84,-14516.13,SGD,1110102,BS10522,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,06:59.4,Mini Nair,15:44.6,,,,,03:48.5,Yes,Land and building Depn P08
VGR731536349,259527V7,81.59,63.21,81.59,SGD,5952312,IS611612,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:10.1,,,,P08-IFRS 16,03:48.5,Yes,VSA_4 Interest charge for Rent P08 - Additional VSA 6
VGR731536357,259527V7,1678.26,1300.17,1678.26,SGD,5952312,IS611612,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:10.1,,,,P08-IFRS 16,03:48.5,Yes,VSA_4 Interest charge for Rent P08
VGR731536359,259527V7,531.52,411.78,531.52,SGD,5952312,IS611612,JV,Journal Voucher,,31-08-2025,Savita Gaikwad,17:52.1,rehman shaikh,28:10.0,,,,P08-IFRS 16,03:48.5,Yes,VSA_5 Monthly interest on the Liability - P08
VGR731538927,259429V7,314448.71,243607.62,314448.71,SGD,5010100,IS302100,BV,Bank Voucher,,22-08-2025,Savita Gaikwad,35:43.4,Savita Gaikwad,35:43.7,,,,PR-Aug'25,03:48.5,Yes,Overhead - Salary Aug'25 
VGR731539047,259495V7,-184615.4,-143024.02,-184615.4,SGD,5010100,IS302100,JV,Journal Voucher,,26-08-2025,Savita Gaikwad,38:57.8,rehman shaikh,45:04.0,,,,,03:48.5,Yes,Final Payout Prem chand_P08
VGR731559918,259382V7,158.84,123.06,158.84,SGD,5340000,IS345100,MI,Purchase Invoice,Staff Balvinder Singh Dhillon,26-08-2025,Amol Kunkerkar,50:58.8,girisha shirke,57:36.7,,,,EXPENSES-AUGUST'25,03:48.5,Yes,Balvinder Singh Dhillon-LUNCH EXPENSES
VGR731559925,ZD535973,1572.19,1218,1572.19,USD,1243816,BS21900,MI,Purchase Invoice,Global Marine Travel,20-08-2025,Amol Kunkerkar,52:15.9,Amol Kunkerkar,52:15.9,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,3244626,03:48.5,No,SHERATON :SUBRAMANIAN/NAVIN MR
VGR731559934,ZD518244,163.92,126.99,163.92,USD,1243816,BS21900,MI,Purchase Invoice,Global Marine Travel,15-08-2025,Amol Kunkerkar,52:55.5,Amol Kunkerkar,53:08.2,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,3241409,03:48.5,No,HOTEL GRA:SUBRAMANIAN/NAVIN MR
VGR731573793,259438V7,-35845.5,-27769.99,-35845.5,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,02:05.1,Savita Gaikwad,02:05.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,Yes,MANAGEMENT SERVICES -  AUGUST  2025
VGR731577951,259439V7,-21594.59,-16729.62,-21594.59,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,Yes,BSIN - MANAGEMENT SERVICES
VGR731577956,259440V7,-16995.76,-13166.84,-16995.76,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0047,GLW - V.Ships UK Ltd ,,,03:48.5,Yes,V.SHIPS UK - TECHNICAL SERVICES
VGR731577961,259441V7,-13005.58,-10075.6,-13005.58,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSE0072,GMFL - Global Marine Travel LLC,,,03:48.5,Yes,GMFL - MANAGEMENT SERVICES
VGR731577966,259442V7,-24892.08,-19284.23,-24892.08,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSE0075,MTS - MSD Management (NEW),,,03:48.5,Yes,MSD - CORPORATE MANAGEMENT SERVICES
VGR731577971,259443V7,-4202.35,-3255.62,-4202.35,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0159,SSCM SHIP SUPPLY CHAIN MANAGEMENT BRANCH,,,03:48.5,Yes,SSCM - MANAGEMENT SERVICES
VGR731577976,259444V7,-9909.25,-7676.83,-9909.25,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VCREGSM0041,VGP - V.Group Manpower Services,,,03:48.5,Yes,VGP - MANAGEMENT SERVICES
VGR731577981,259445V7,-12999.08,-10070.56,-12999.08,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0115,VMIN V.SHIPS MANAGEMENT (New),,,03:48.5,Yes,VMIN - MANAGEMENT SERVICE
VGR731577986,259446V7,-4517.92,-3500.09,-4517.92,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,Yes,VSSL - MANAGEMENT SERVICES
VGR731577991,259447V7,-3951.86,-3061.56,-3951.86,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VCORGSE0060,VVA - Vouvray Acquisition Ltd,,,03:48.5,Yes,VVA - MANAGEMENT SERVICES
VGR731577996,259448V7,-31369.53,-24302.39,-31369.53,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,,03:48.5,Yes,MANAGEMENT SERVICES - AUGUST 2025
VGR731578001,259449V7,-15707.42,-12168.75,-15707.42,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0146,SCL SeaTec China Limited,,,03:48.5,Yes,MANAGEMENT SERVICES - AUGUST 2025
VGR731578007,259450V7,-17842.6,-13822.9,-17842.6,USD,4900324,IS365410,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0189,BSIN V.SHIPS OFFSHORE (ASIA) PTE. LTD.,,,03:48.5,Yes,V.SHIPS OFFSHORE (ASIA) PTE. LTD. - SHARE OF OFFICE
VGR731578010,259451V7,-3900.02,-3021.4,-3900.02,USD,4900324,IS365410,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0174,VGGS V.GROUP GLOBAL (SINGAPORE) Pte Ltd.,,,03:48.5,Yes,SHARE OF OFFICE COST -AUGUST 2025
VGR731578013,259452V7,-18817.62,-14578.26,-18817.62,USD,4900324,IS365410,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0277,BMPL - Belships Management (Singapore) Pte Ltd,,,03:48.5,Yes,SHARE OF OFFICE COSTS 
VGR731578015,259453V7,-6812.33,-5277.6,-6812.33,USD,4900300,IS365100,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0257,VPSS IT INFRASTRUCTURE,,,03:48.5,Yes,VPSS- MANAGEMENT SERVICES
VGR731578020,259454V7,170.55,132.13,170.55,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,04:57.4,No,TS LIANYUNGANG wrongly paid to VSA
VGR731578022,259454V7,-1.95,0,-1.95,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,04:57.4,No,Exchange Difference
VGR731578024,259455V7,-162.49,-125.88,-162.49,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,TS LIANYUNGANG wrongly paid to VSA
VGR731578026,259455V7,1.87,0,1.87,USD,1243816,BS21900,SI,Sales Invoice,V.Ships Asia Group Pte Ltd.,28-08-2025,Savita Gaikwad,12:48.1,Savita Gaikwad,12:48.1,VSERGSM0176,VSSL V.Ships (Shanghai) LTD,,,03:48.5,No,Exchange Difference
VGR731579680,259432V7,1201.4,930.74,1201.4,SGD,1243816,BS21900,MI,Purchase Invoice,Staff Rao Siddhartha Charan,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.7,VLEIGLE0005,CAT OCL Catering Ltd (Cyprus) ,,EXPENSES- AUG'25-1,03:48.5,No,Rao Siddhartha Charan- TRAVEL EXPENSES
VGR731579682,259405V7,120,92.97,120,SGD,5340000,IS345100,MI,Purchase Invoice,STAFF Guo Wei,28-08-2025,Amol Kunkerkar,02:13.1,girisha shirke,57:36.2,,,,EXPENSES-AUG'25-7,03:48.5,Yes,Guo Wei- TRAVEL EXPENSES
VGR731579726,259416V7,6854.15,5310,6854.15,USD,4100200,IS260100,MI,Purchase Invoice,MSTS,25-08-2025,Amol Kunkerkar,03:36.9,Amol Kunkerkar,03:37.0,VSERGSE0052,MSTN Marine Safety & Training Services (New),,MSTN-2025-19538,03:48.5,Yes,RightShip services 01/08/2025 - 31/10/2025
